Season,T1TeamID,T1Score,T2TeamID,T2Score,Result,T1Seed,T2Seed,SeedDiff
2015,1209,57,1124,56,1,14,3,11
2015,1246,79,1214,56,1,1,16,-15
2015,1301,66,1261,65,1,8,9,-1
2015,1314,67,1217,65,1,4,13,-9
2015,1323,69,1318,65,1,3,14,-11
2015,1326,75,1433,72,1,10,7,3
2015,1412,60,1235,59,1,14,3,11
2015,1417,60,1374,59,1,11,6,5
2015,1428,57,1372,50,1,5,12,-7
2015,1437,93,1248,52,1,1,16,-15
2015,1462,76,1279,57,1,6,11,-5
2015,1173,66,1344,53,1,11,6,5
2015,1181,85,1352,56,1,1,16,-15
2015,1211,86,1295,76,1,2,15,-13
2015,1234,83,1172,52,1,7,10,-3
2015,1242,75,1308,56,1,2,15,-13
2015,1257,57,1414,55,1,4,13,-9
2015,1268,65,1434,62,1,4,13,-9
2015,1277,70,1208,63,1,7,10,-3
2015,1320,71,1461,54,1,5,12,-7
2015,1328,69,1107,60,1,3,14,-11
2015,1332,79,1329,73,1,8,9,-1
2015,1361,76,1385,64,1,8,9,-1
2015,1438,79,1125,67,1,2,15,-13
2015,1452,68,1138,62,1,5,12,-7
2015,1455,81,1231,76,1,7,10,-3
2015,1458,86,1157,72,1,1,16,-15
2015,1112,73,1326,58,1,2,10,-8
2015,1246,64,1153,51,1,1,8,-7
2015,1301,71,1437,68,1,8,1,7
2015,1314,87,1116,78,1,4,5,-1
2015,1323,67,1139,64,1,3,6,-3
2015,1417,92,1412,75,1,11,14,-3
2015,1428,75,1207,64,1,5,4,1
2015,1462,75,1209,67,1,6,14,-8
2015,1181,68,1361,49,1,1,8,-7
2015,1211,87,1234,68,1,2,7,-5
2015,1257,66,1320,53,1,4,5,-1
2015,1277,60,1438,54,1,7,2,5
2015,1328,72,1173,66,1,3,11,-8
2015,1452,69,1268,59,1,5,4,1
2015,1455,78,1242,65,1,7,2,5
2015,1458,72,1332,65,1,1,8,-7
2015,1112,68,1462,60,1,2,6,-4
2015,1246,78,1452,39,1,1,5,-4
2015,1323,81,1455,70,1,3,7,-4
2015,1458,79,1314,72,1,1,4,-3
2015,1181,63,1428,57,1,1,5,-4
2015,1211,74,1417,62,1,2,11,-9
2015,1257,75,1301,65,1,4,8,-4
2015,1277,62,1328,58,1,7,3,4
2015,1246,68,1323,66,1,1,3,-2
2015,1458,85,1112,78,1,1,2,-1
2015,1181,66,1211,52,1,1,2,-1
2015,1277,76,1257,70,1,7,4,3
2015,1181,81,1277,61,1,1,7,-6
2015,1458,71,1246,64,1,1,1,0
2015,1181,68,1458,63,1,1,1,0
2016,1195,96,1192,65,1,16,16,0
2016,1455,70,1435,50,1,11,11,0
2016,1221,59,1380,55,1,16,16,0
2016,1276,67,1409,62,1,11,11,0
2016,1114,85,1345,83,1,12,5,7
2016,1139,71,1403,61,1,9,8,1
2016,1163,74,1160,67,1,9,8,1
2016,1181,93,1423,85,1,4,13,-9
2016,1211,68,1371,52,1,11,6,5
2016,1231,99,1151,74,1,5,12,-7
2016,1235,94,1233,81,1,4,13,-9
2016,1242,105,1122,79,1,1,16,-15
2016,1246,85,1392,57,1,4,13,-9
2016,1274,79,1138,72,1,3,14,-11
2016,1314,83,1195,67,1,1,16,-15
2016,1344,70,1425,69,1,9,8,1
2016,1428,80,1201,69,1,3,14,-11
2016,1438,81,1214,45,1,1,16,-15
2016,1455,65,1112,55,1,11,6,5
2016,1463,79,1124,75,1,12,5,7
2016,1218,77,1143,66,1,13,4,9
2016,1234,72,1396,70,1,7,10,-3
2016,1268,79,1355,74,1,5,12,-7
2016,1292,90,1277,81,1,15,2,13
2016,1320,75,1400,72,1,11,6,5
2016,1323,70,1276,63,1,6,11,-5
2016,1328,82,1167,68,1,2,15,-13
2016,1332,91,1221,52,1,1,16,-15
2016,1372,70,1452,56,1,14,3,11
2016,1386,78,1153,76,1,8,9,-1
2016,1393,70,1173,51,1,10,7,3
2016,1401,92,1453,65,1,3,14,-11
2016,1433,75,1333,67,1,10,7,3
2016,1437,86,1421,56,1,2,15,-13
2016,1458,47,1338,43,1,7,10,-3
2016,1462,71,1451,53,1,2,15,-13
2016,1181,71,1463,64,1,4,12,-8
2016,1211,82,1428,59,1,11,3,8
2016,1231,73,1246,67,1,5,4,1
2016,1235,78,1114,61,1,4,12,-8
2016,1242,73,1163,61,1,1,9,-8
2016,1274,65,1455,57,1,3,11,-8
2016,1314,85,1344,66,1,1,9,-8
2016,1438,77,1139,69,1,1,9,-8
2016,1268,73,1218,60,1,5,13,-8
2016,1323,76,1372,75,1,6,14,-8
2016,1328,85,1433,81,1,2,10,-8
2016,1332,69,1386,64,1,1,8,-7
2016,1393,75,1292,50,1,10,15,-5
2016,1401,92,1320,88,1,3,11,-8
2016,1437,87,1234,68,1,2,7,-5
2016,1458,66,1462,63,1,7,2,5
2016,1242,79,1268,63,1,1,5,-4
2016,1328,77,1401,63,1,2,3,-1
2016,1332,82,1181,68,1,1,4,-3
2016,1437,92,1274,69,1,2,3,-1
2016,1314,101,1231,86,1,1,5,-4
2016,1323,61,1458,56,1,6,7,-1
2016,1393,63,1211,60,1,10,11,-1
2016,1438,84,1235,71,1,1,4,-3
2016,1328,80,1332,68,1,2,1,1
2016,1437,64,1242,59,1,2,1,1
2016,1314,88,1323,74,1,1,6,-5
2016,1393,68,1438,62,1,10,1,9
2016,1314,83,1393,66,1,1,10,-9
2016,1437,95,1328,51,1,2,2,0
2016,1437,77,1314,74,1,2,1,1
2017,1243,95,1448,88,1,11,11,0
2017,1291,67,1309,66,1,16,16,0
2017,1413,67,1300,63,1,16,16,0
2017,1425,75,1344,71,1,11,11,0
2017,1112,100,1315,82,1,2,15,-13
2017,1139,76,1457,64,1,4,13,-9
2017,1196,80,1190,65,1,4,13,-9
2017,1199,86,1195,80,1,3,14,-11
2017,1211,66,1355,46,1,1,16,-15
2017,1235,84,1305,73,1,5,12,-7
2017,1292,81,1278,72,1,12,5,7
2017,1321,68,1435,66,1,8,9,-1
2017,1323,60,1343,58,1,5,12,-7
2017,1345,80,1436,70,1,4,13,-9
2017,1388,85,1433,77,1,7,10,-3
2017,1437,76,1291,56,1,1,16,-15
2017,1438,76,1423,71,1,5,12,-7
2017,1452,86,1137,80,1,4,13,-9
2017,1458,84,1439,74,1,8,9,-1
2017,1462,76,1268,65,1,11,6,5
2017,1116,77,1371,71,1,8,9,-1
2017,1124,91,1308,73,1,3,14,-11
2017,1153,75,1243,61,1,6,11,-5
2017,1181,87,1407,65,1,2,15,-13
2017,1242,100,1413,62,1,1,16,-15
2017,1246,79,1297,70,1,2,15,-13
2017,1257,78,1240,63,1,2,15,-13
2017,1276,92,1329,91,1,7,10,-3
2017,1277,78,1274,58,1,9,8,1
2017,1314,103,1411,64,1,1,16,-15
2017,1332,93,1233,77,1,3,14,-11
2017,1348,84,1166,72,1,11,6,5
2017,1376,93,1266,73,1,7,10,-3
2017,1417,97,1245,80,1,3,14,-11
2017,1425,66,1374,65,1,11,6,5
2017,1455,64,1173,58,1,10,7,3
2017,1112,69,1388,60,1,2,7,-5
2017,1139,74,1292,65,1,4,12,-8
2017,1196,65,1438,39,1,4,5,-1
2017,1211,79,1321,73,1,1,8,-7
2017,1345,80,1235,76,1,4,5,-1
2017,1452,83,1323,71,1,4,5,-1
2017,1458,65,1437,62,1,8,1,7
2017,1462,91,1199,66,1,11,3,8
2017,1124,82,1425,78,1,3,11,-8
2017,1242,90,1277,70,1,1,9,-8
2017,1246,65,1455,62,1,2,10,-8
2017,1276,73,1257,69,1,7,2,5
2017,1314,72,1116,65,1,1,8,-7
2017,1332,75,1348,72,1,3,11,-8
2017,1376,88,1181,81,1,7,2,5
2017,1417,79,1153,67,1,3,6,-3
2017,1211,61,1452,58,1,1,4,-3
2017,1242,98,1345,66,1,1,4,-3
2017,1332,69,1276,68,1,3,7,-4
2017,1462,73,1112,71,1,11,2,9
2017,1196,84,1458,83,1,4,8,-4
2017,1246,86,1417,75,1,2,3,-1
2017,1314,92,1139,80,1,1,4,-3
2017,1376,70,1124,50,1,7,3,4
2017,1211,83,1462,59,1,1,11,-10
2017,1332,74,1242,60,1,3,1,2
2017,1314,75,1246,73,1,1,2,-1
2017,1376,77,1196,70,1,7,4,3
2017,1211,77,1376,73,1,1,7,-6
2017,1314,77,1332,76,1,1,3,-2
2017,1314,71,1211,65,1,1,1,0
2018,1347,71,1254,61,1,16,16,0
2018,1382,65,1417,58,1,11,11,0
2018,1393,60,1113,56,1,11,11,0
2018,1411,64,1300,46,1,16,16,0
2018,1104,86,1439,83,1,9,8,1
2018,1138,89,1112,68,1,13,4,9
2018,1181,89,1233,67,1,2,15,-13
2018,1196,77,1382,62,1,6,11,-5
2018,1211,68,1422,64,1,4,13,-9
2018,1222,67,1361,65,1,6,11,-5
2018,1242,76,1335,60,1,1,16,-15
2018,1246,78,1172,73,1,5,12,-7
2018,1260,64,1274,62,1,11,6,5
2018,1276,61,1285,47,1,3,14,-11
2018,1326,81,1355,73,1,5,12,-7
2018,1348,83,1328,78,1,7,10,-3
2018,1371,94,1301,83,1,8,9,-1
2018,1397,73,1460,47,1,3,14,-11
2018,1403,70,1372,60,1,3,14,-11
2018,1437,87,1347,61,1,1,16,-15
2018,1120,62,1158,58,1,4,13,-9
2018,1139,79,1116,62,1,10,7,3
2018,1153,68,1209,53,1,2,15,-13
2018,1155,79,1308,68,1,5,12,-7
2018,1199,67,1281,54,1,9,8,1
2018,1243,69,1166,59,1,9,8,1
2018,1267,81,1455,75,1,13,4,9
2018,1277,82,1137,78,1,3,14,-11
2018,1305,87,1400,83,1,7,10,-3
2018,1314,84,1252,66,1,2,15,-13
2018,1345,74,1168,48,1,2,15,-13
2018,1393,57,1395,52,1,11,6,5
2018,1401,73,1344,69,1,7,10,-3
2018,1420,74,1438,54,1,16,1,15
2018,1452,85,1293,68,1,5,12,-7
2018,1462,102,1411,83,1,1,16,-15
2018,1181,87,1348,62,1,2,7,-5
2018,1211,90,1326,84,1,4,5,-1
2018,1242,83,1371,79,1,1,8,-7
2018,1246,95,1138,75,1,5,13,-8
2018,1260,63,1397,62,1,11,3,8
2018,1276,64,1222,63,1,3,6,-3
2018,1403,69,1196,66,1,3,6,-3
2018,1437,81,1104,58,1,1,9,-8
2018,1155,84,1120,53,1,5,4,1
2018,1199,75,1462,70,1,9,1,8
2018,1243,50,1420,43,1,9,16,-7
2018,1305,75,1153,73,1,7,2,5
2018,1345,76,1139,73,1,2,10,-8
2018,1393,55,1277,53,1,11,3,8
2018,1401,86,1314,65,1,7,2,5
2018,1452,94,1267,71,1,5,13,-8
2018,1199,75,1211,60,1,9,4,5
2018,1243,61,1246,58,1,9,5,4
2018,1260,69,1305,68,1,11,7,4
2018,1276,99,1401,72,1,3,7,-4
2018,1181,69,1393,65,1,2,11,-9
2018,1242,80,1155,76,1,1,5,-4
2018,1403,78,1345,65,1,3,2,1
2018,1437,90,1452,78,1,1,5,-4
2018,1260,78,1243,62,1,11,9,2
2018,1276,58,1199,54,1,3,9,-6
2018,1242,85,1181,81,1,1,2,-1
2018,1437,71,1403,59,1,1,3,-2
2018,1276,69,1260,57,1,3,11,-8
2018,1437,95,1242,79,1,1,1,0
2018,1437,79,1276,62,1,1,3,-2
2019,1125,81,1396,70,1,11,11,0
2019,1192,82,1341,76,1,16,16,0
2019,1113,74,1385,65,1,11,11,0
2019,1295,78,1300,74,1,16,16,0
2019,1120,78,1308,77,1,5,12,-7
2019,1124,78,1393,69,1,9,8,1
2019,1196,70,1305,61,1,10,7,3
2019,1199,76,1436,69,1,4,13,-9
2019,1211,87,1192,49,1,1,16,-15
2019,1242,87,1318,53,1,4,13,-9
2019,1246,79,1101,44,1,2,15,-13
2019,1261,79,1463,74,1,3,14,-11
2019,1268,79,1125,77,1,6,11,-5
2019,1276,74,1285,55,1,2,15,-13
2019,1277,76,1133,65,1,2,15,-13
2019,1278,86,1257,76,1,10,7,3
2019,1293,83,1266,64,1,12,5,7
2019,1345,61,1330,48,1,3,14,-11
2019,1437,61,1388,57,1,6,11,-5
2019,1459,84,1371,68,1,7,10,-3
2019,1138,91,1113,74,1,6,11,-5
2019,1181,85,1295,62,1,1,16,-15
2019,1222,84,1209,55,1,3,14,-11
2019,1234,79,1153,72,1,10,7,3
2019,1251,80,1280,76,1,12,5,7
2019,1314,88,1233,73,1,1,16,-15
2019,1326,62,1235,59,1,11,6,5
2019,1328,95,1279,72,1,9,8,1
2019,1332,72,1458,54,1,12,5,7
2019,1397,77,1159,70,1,2,15,-13
2019,1403,72,1297,57,1,3,14,-11
2019,1414,70,1243,64,1,13,4,9
2019,1416,73,1433,58,1,9,8,1
2019,1438,71,1205,56,1,1,16,-15
2019,1439,66,1387,52,1,4,13,-9
2019,1449,78,1429,61,1,9,8,1
2019,1120,89,1242,75,1,5,4,1
2019,1199,90,1293,62,1,4,12,-8
2019,1211,83,1124,71,1,1,9,-8
2019,1246,62,1459,56,1,2,7,-5
2019,1261,69,1268,67,1,3,6,-3
2019,1276,64,1196,49,1,2,10,-8
2019,1277,70,1278,50,1,2,10,-8
2019,1345,87,1437,61,1,3,6,-3
2019,1181,77,1416,76,1,1,9,-8
2019,1222,74,1326,59,1,3,11,-8
2019,1314,81,1449,59,1,1,9,-8
2019,1332,73,1414,54,1,12,13,-1
2019,1397,83,1234,77,1,2,10,-8
2019,1403,78,1138,58,1,3,6,-3
2019,1438,63,1328,51,1,1,9,-8
2019,1439,67,1251,58,1,4,12,-8
2019,1211,72,1199,58,1,1,4,-3
2019,1345,99,1397,94,1,3,2,1
2019,1403,63,1276,44,1,3,2,1
2019,1438,53,1332,49,1,1,12,-11
2019,1120,97,1314,80,1,5,1,4
2019,1181,75,1439,73,1,1,4,-3
2019,1246,62,1222,58,1,2,3,-1
2019,1277,80,1261,63,1,2,3,-1
2019,1403,75,1211,69,1,3,1,2
2019,1438,80,1345,75,1,1,3,-2
2019,1120,77,1246,71,1,5,2,3
2019,1277,68,1181,67,1,2,1,1
2019,1403,61,1277,51,1,3,2,1
2019,1438,63,1120,62,1,1,5,-4
2019,1438,85,1403,77,1,1,3,-2
1985,1234,54,1116,63,0,8,9,-1
1985,1345,58,1120,59,0,6,11,-5
1985,1250,43,1207,68,0,16,1,15
1985,1425,55,1229,58,0,8,9,-1
1985,1325,38,1242,49,0,14,3,11
1985,1449,58,1246,66,0,5,12,-7
1985,1338,54,1256,78,0,12,5,7
1985,1233,58,1260,59,0,13,4,9
1985,1292,57,1314,76,0,15,2,13
1985,1333,70,1323,79,0,10,7,3
1985,1235,64,1326,75,0,13,4,9
1985,1299,83,1328,96,0,16,1,15
1985,1330,68,1374,85,0,12,5,7
1985,1380,59,1385,83,0,16,1,15
1985,1439,57,1396,60,0,9,8,1
1985,1361,80,1424,85,0,13,4,9
1985,1112,41,1104,50,0,10,7,3
1985,1403,53,1130,55,0,6,11,-5
1985,1337,62,1181,75,0,14,3,11
1985,1455,59,1208,67,0,11,6,5
1985,1273,58,1210,65,0,15,2,13
1985,1318,57,1228,76,0,14,3,11
1985,1275,68,1268,69,0,12,5,7
1985,1335,55,1272,67,0,15,2,13
1985,1192,55,1276,59,0,16,1,15
1985,1261,55,1298,78,0,4,13,-9
1985,1305,56,1301,65,0,14,3,11
1985,1177,65,1393,70,0,10,7,3
1985,1277,68,1412,70,0,10,7,3
1985,1409,75,1431,79,0,6,11,-5
1985,1267,65,1433,81,0,15,2,13
1985,1173,49,1437,51,0,9,8,1
1985,1242,64,1120,66,0,3,11,-8
1985,1396,46,1207,63,0,8,1,7
1985,1424,61,1246,64,0,4,12,-8
1985,1326,67,1256,79,0,4,5,-1
1985,1374,57,1260,70,0,5,4,1
1985,1323,58,1314,60,0,7,2,5
1985,1229,69,1328,75,0,9,1,8
1985,1116,65,1385,68,0,9,1,8
1985,1433,59,1104,63,0,2,7,-5
1985,1181,73,1130,74,0,3,11,-8
1985,1393,53,1210,70,0,7,2,5
1985,1208,58,1228,74,0,6,3,3
1985,1298,59,1268,64,0,13,5,8
1985,1412,66,1272,67,0,7,2,5
1985,1431,73,1301,86,0,11,3,8
1985,1276,55,1437,59,0,1,8,-7
1985,1260,53,1207,65,0,4,1,3
1985,1228,53,1210,61,0,3,2,1
1985,1130,57,1272,59,0,11,2,9
1985,1256,84,1328,86,0,5,1,4
1985,1104,55,1301,61,0,7,3,4
1985,1120,56,1314,62,0,11,2,9
1985,1246,70,1385,86,0,12,1,11
1985,1268,43,1437,46,0,5,8,-3
1985,1210,54,1207,60,0,2,1,1
1985,1328,61,1272,63,0,1,2,-1
1985,1301,60,1385,69,0,3,1,2
1985,1314,44,1437,56,0,2,8,-6
1985,1385,59,1207,77,0,1,1,0
1985,1272,45,1437,52,0,2,8,-6
1985,1207,64,1437,66,0,1,8,-7
1986,1431,65,1133,83,0,10,7,3
1986,1438,68,1177,72,0,5,12,-7
1986,1290,78,1181,85,0,16,1,15
1986,1403,64,1207,70,0,13,4,9
1986,1265,53,1210,68,0,15,2,13
1986,1299,46,1242,71,0,16,1,15
1986,1180,73,1257,93,0,15,2,13
1986,1345,87,1261,94,0,6,11,-5
1986,1123,63,1272,95,0,14,3,11
1986,1449,70,1277,72,0,12,5,7
1986,1428,72,1314,84,0,14,3,11
1986,1318,74,1328,80,0,13,4,9
1986,1452,64,1330,72,0,9,8,1
1986,1239,50,1396,61,0,8,9,-1
1986,1281,64,1412,66,0,11,6,5
1986,1439,62,1437,71,0,7,10,-3
1986,1462,80,1104,97,0,12,5,7
1986,1323,83,1114,90,0,3,14,-11
1986,1112,63,1120,73,0,9,8,1
1986,1231,79,1156,83,0,3,14,-11
1986,1193,51,1228,75,0,13,4,9
1986,1275,79,1235,81,0,10,7,3
1986,1172,55,1246,75,0,16,1,15
1986,1337,64,1268,69,0,12,5,7
1986,1103,64,1276,70,0,15,2,13
1986,1409,68,1298,87,0,10,7,3
1986,1234,64,1301,66,0,11,6,5
1986,1286,74,1385,83,0,16,1,15
1986,1350,59,1386,60,0,11,6,5
1986,1135,52,1393,101,0,15,2,13
1986,1419,51,1424,74,0,13,4,9
1986,1304,59,1443,67,0,9,8,1
1986,1328,69,1177,74,0,4,12,-8
1986,1330,61,1181,89,0,8,1,7
1986,1437,61,1210,66,0,10,2,8
1986,1396,43,1242,65,0,9,1,8
1986,1133,68,1257,82,0,7,2,5
1986,1272,81,1261,83,0,3,11,-8
1986,1207,68,1277,80,0,4,5,-1
1986,1412,59,1314,77,0,6,3,3
1986,1228,56,1104,58,0,4,5,-1
1986,1385,65,1120,81,0,1,8,-7
1986,1386,69,1156,75,0,6,14,-8
1986,1276,69,1235,72,0,2,7,-5
1986,1443,64,1246,71,0,8,1,7
1986,1393,85,1298,97,0,2,7,-5
1986,1114,66,1301,80,0,14,6,8
1986,1268,64,1424,70,0,5,4,1
1986,1424,63,1120,70,0,4,8,-4
1986,1104,63,1246,68,0,5,1,4
1986,1314,79,1257,94,0,3,2,1
1986,1210,64,1261,70,0,2,11,-9
1986,1177,67,1181,74,0,12,1,11
1986,1277,86,1242,96,0,5,1,4
1986,1156,70,1298,71,0,14,7,7
1986,1235,66,1301,70,0,7,6,1
1986,1120,76,1257,84,0,8,2,6
1986,1246,57,1261,59,0,1,11,-10
1986,1298,50,1181,71,0,7,1,6
1986,1301,67,1242,75,0,6,1,5
1986,1242,67,1181,71,0,1,1,0
1986,1261,77,1257,88,0,11,2,9
1986,1181,69,1257,72,0,1,2,-1
1987,1299,71,1104,88,0,15,2,13
1987,1360,61,1120,62,0,9,8,1
1987,1228,67,1122,68,0,3,14,-11
1987,1401,51,1181,58,0,12,5,7
1987,1193,58,1231,92,0,16,1,15
1987,1208,79,1243,82,0,8,9,-1
1987,1298,82,1276,97,0,8,9,-1
1987,1140,79,1309,83,0,10,7,3
1987,1335,82,1314,113,0,16,1,15
1987,1292,71,1323,84,0,12,5,7
1987,1412,68,1344,90,0,11,6,5
1987,1267,60,1395,76,0,13,4,9
1987,1141,73,1417,92,0,13,4,9
1987,1226,70,1424,95,0,16,1,15
1987,1438,60,1461,64,0,5,12,-7
1987,1281,69,1462,70,0,4,13,-9
1987,1256,62,1177,76,0,14,3,11
1987,1301,70,1196,82,0,11,6,5
1987,1137,53,1207,75,0,16,1,15
1987,1365,76,1234,99,0,15,2,13
1987,1222,55,1242,66,0,12,5,7
1987,1210,79,1261,85,0,7,10,-3
1987,1155,60,1283,65,0,4,13,-9
1987,1246,77,1326,91,0,8,9,-1
1987,1409,69,1328,74,0,11,6,5
1987,1265,68,1338,93,0,14,3,11
1987,1318,95,1345,104,0,14,3,11
1987,1455,55,1385,57,0,11,6,5
1987,1204,73,1393,79,0,15,2,13
1987,1380,56,1396,75,0,15,2,13
1987,1112,91,1431,98,0,10,7,3
1987,1452,62,1443,64,0,7,10,-3
1987,1309,76,1104,101,0,7,2,5
1987,1462,60,1181,65,0,13,5,8
1987,1120,90,1231,107,0,8,1,7
1987,1276,97,1314,109,0,9,1,8
1987,1395,57,1323,58,0,4,5,-1
1987,1122,87,1344,90,0,14,6,8
1987,1243,61,1424,80,0,9,1,8
1987,1417,68,1461,78,0,4,12,-8
1987,1385,75,1177,83,0,6,3,3
1987,1345,66,1196,85,0,3,6,-3
1987,1326,79,1207,82,0,9,1,8
1987,1431,82,1234,84,0,7,2,5
1987,1283,63,1242,67,0,13,5,8
1987,1396,62,1261,72,0,2,10,-8
1987,1338,93,1328,96,0,3,6,-3
1987,1443,86,1393,104,0,10,2,8
1987,1242,57,1207,70,0,5,1,4
1987,1323,68,1314,74,0,5,1,4
1987,1104,82,1344,103,0,2,6,-4
1987,1196,81,1393,87,0,6,2,4
1987,1181,82,1231,88,0,5,1,4
1987,1328,91,1234,93,0,6,2,4
1987,1177,58,1261,63,0,3,10,-7
1987,1461,78,1424,92,0,12,1,11
1987,1207,73,1344,88,0,1,6,-5
1987,1314,75,1393,79,0,1,2,-1
1987,1261,76,1231,77,0,10,1,9
1987,1234,81,1424,84,0,2,1,1
1987,1424,93,1231,97,0,1,1,0
1987,1344,63,1393,77,0,6,2,4
1987,1393,73,1231,74,0,2,1,1
1988,1133,86,1120,90,0,9,8,1
1988,1150,92,1140,98,0,13,4,9
1988,1455,62,1177,83,0,12,5,7
1988,1131,69,1181,85,0,15,2,13
1988,1385,59,1196,62,0,11,6,5
1988,1247,53,1243,66,0,13,4,9
1988,1333,61,1257,70,0,12,5,7
1988,1461,115,1258,119,0,7,10,-3
1988,1124,60,1272,75,0,8,9,-1
1988,1129,58,1276,63,0,14,3,11
1988,1317,65,1314,83,0,15,2,13
1988,1151,66,1328,94,0,16,1,15
1988,1192,79,1345,94,0,16,1,15
1988,1281,80,1348,87,0,6,11,-5
1988,1323,75,1374,83,0,10,7,3
1988,1299,55,1393,69,0,14,3,11
1988,1165,50,1112,90,0,16,1,15
1988,1261,63,1207,66,0,9,8,1
1988,1235,78,1210,90,0,12,5,7
1988,1427,72,1228,81,0,14,3,11
1988,1199,98,1234,102,0,12,5,7
1988,1462,72,1242,85,0,11,6,5
1988,1380,84,1246,99,0,15,2,13
1988,1364,82,1268,92,0,10,7,3
1988,1301,75,1293,78,0,3,14,-11
1988,1185,90,1338,108,0,15,2,13
1988,1231,69,1350,72,0,4,13,-9
1988,1431,64,1371,80,0,9,8,1
1988,1250,73,1396,87,0,16,1,15
1988,1283,50,1424,54,0,13,4,9
1988,1429,77,1435,80,0,10,7,3
1988,1116,74,1437,82,0,11,6,5
1988,1374,79,1181,94,0,7,2,5
1988,1177,58,1243,66,0,5,4,1
1988,1140,76,1257,97,0,4,5,-1
1988,1196,85,1276,108,0,6,3,3
1988,1258,97,1314,123,0,10,2,8
1988,1120,87,1328,107,0,8,1,7
1988,1272,73,1345,100,0,9,1,8
1988,1393,94,1348,97,0,3,11,-8
1988,1371,55,1112,84,0,8,1,7
1988,1424,86,1234,104,0,4,5,-1
1988,1293,58,1242,61,0,14,6,8
1988,1268,81,1246,90,0,7,2,5
1988,1210,55,1350,59,0,5,13,-8
1988,1207,53,1396,74,0,8,1,7
1988,1338,74,1435,80,0,2,7,-5
1988,1228,63,1437,66,0,3,6,-3
1988,1348,72,1181,73,0,11,2,9
1988,1257,98,1328,108,0,5,1,4
1988,1350,47,1396,69,0,13,1,12
1988,1246,74,1437,80,0,2,6,-4
1988,1234,79,1112,99,0,5,1,4
1988,1435,64,1242,77,0,7,6,1
1988,1345,70,1243,73,0,1,4,-3
1988,1276,69,1314,78,0,3,2,1
1988,1396,53,1181,63,0,1,2,-1
1988,1437,59,1328,78,0,6,1,5
1988,1314,52,1112,70,0,2,1,1
1988,1243,58,1242,71,0,4,6,-2
1988,1181,59,1242,66,0,2,6,-4
1988,1112,78,1328,86,0,1,1,0
1988,1328,79,1242,83,0,1,6,-5
1989,1352,60,1112,94,0,16,1,15
1989,1258,101,1116,120,0,12,5,7
1989,1338,64,1123,68,0,8,9,-1
1989,1388,70,1155,83,0,8,9,-1
1989,1272,63,1177,66,0,5,12,-7
1989,1354,69,1181,90,0,15,2,13
1989,1270,71,1228,77,0,16,1,15
1989,1247,74,1256,83,0,8,9,-1
1989,1114,71,1257,76,0,13,4,9
1989,1243,75,1278,86,0,6,11,-5
1989,1199,83,1292,97,0,4,13,-9
1989,1190,71,1328,72,0,16,1,15
1989,1390,78,1373,80,0,3,14,-11
1989,1225,56,1424,68,0,13,4,9
1989,1344,97,1438,100,0,12,5,7
1989,1397,68,1452,84,0,10,7,3
1989,1196,46,1161,68,0,7,10,-3
1989,1333,90,1191,94,0,6,11,-5
1989,1343,49,1207,50,0,16,1,15
1989,1206,85,1231,99,0,15,2,13
1989,1353,73,1234,87,0,13,4,9
1989,1462,87,1276,92,0,14,3,11
1989,1166,69,1281,85,0,14,3,11
1989,1376,66,1301,81,0,12,5,7
1989,1380,79,1314,93,0,15,2,13
1989,1435,65,1323,81,0,8,9,-1
1989,1283,51,1371,60,0,14,3,11
1989,1104,84,1375,86,0,6,11,-5
1989,1137,81,1393,104,0,15,2,13
1989,1210,70,1400,76,0,6,11,-5
1989,1235,74,1417,84,0,10,7,3
1989,1261,74,1431,85,0,10,7,3
1989,1155,68,1112,94,0,9,1,8
1989,1452,63,1181,70,0,7,2,5
1989,1123,60,1228,72,0,9,1,8
1989,1116,84,1257,93,0,5,4,1
1989,1373,67,1278,80,0,14,11,3
1989,1256,81,1328,124,0,9,1,8
1989,1177,70,1424,85,0,12,4,8
1989,1292,88,1438,104,0,13,5,8
1989,1323,74,1207,81,0,9,1,8
1989,1431,69,1231,92,0,7,2,5
1989,1375,82,1276,91,0,11,3,8
1989,1400,89,1281,108,0,11,3,8
1989,1234,96,1301,102,0,4,5,-1
1989,1417,81,1314,88,0,7,2,5
1989,1191,73,1371,87,0,11,3,8
1989,1161,50,1393,65,0,10,2,8
1989,1314,87,1276,92,0,2,3,-1
1989,1231,65,1371,78,0,2,3,-1
1989,1112,67,1424,68,0,1,4,-3
1989,1328,80,1438,86,0,1,5,-4
1989,1278,70,1181,87,0,11,2,9
1989,1301,61,1207,69,0,5,1,4
1989,1257,69,1228,83,0,4,1,3
1989,1281,80,1393,83,0,3,2,1
1989,1438,65,1276,102,0,5,3,2
1989,1424,61,1371,84,0,4,3,1
1989,1207,77,1181,85,0,1,2,-1
1989,1393,86,1228,89,0,2,1,1
1989,1228,81,1276,83,0,1,3,-2
1989,1181,78,1371,95,0,2,3,-1
1989,1371,79,1276,80,0,3,3,0
1990,1343,64,1116,68,0,13,4,9
1990,1333,53,1123,54,0,5,12,-7
1990,1231,63,1143,65,0,8,9,-1
1990,1140,47,1155,49,0,12,5,7
1990,1131,52,1163,76,0,16,1,15
1990,1228,86,1173,88,0,5,12,-7
1990,1190,83,1210,99,0,13,4,9
1990,1379,63,1247,79,0,13,4,9
